certificateType,registeredPersonNumber,accreditationCode,generationYear,generationState,startSerialNumber,endSerialNumber,fuelSource,ownerAccount,ownerAccountId,status
STC,8,SW2557229,2016,NT,1,16,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
STC,8,SW2557230,2016,NT,1,16,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
STC,8,SW2572784,2016,NT,1,29,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
STC,8,SW2572785,2016,NT,1,29,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
STC,8,SW2572786,2016,NT,1,29,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
STC,8,SW2572787,2016,NT,1,29,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
STC,8,SW2572788,2016,NT,1,29,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
STC,8,SW2572789,2016,NT,1,29,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
STC,8,SW2572790,2016,NT,1,29,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
STC,8,SW2572791,2016,NT,1,29,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
STC,8,SW2572792,2016,NT,1,29,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
STC,8,SW2572793,2016,NT,1,29,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
STC,8,SW2572794,2016,NT,1,29,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
STC,8,SW2572795,2016,NT,1,29,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
STC,8,SW2572796,2016,NT,1,29,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
STC,8,SW2572797,2016,NT,1,29,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
STC,8,SW2572798,2016,NT,1,29,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
STC,8,SW2572799,2016,NT,1,29,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
STC,8,SW2572800,2016,NT,1,29,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
STC,8,SW2572801,2016,NT,1,29,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
STC,8,SW2572803,2016,NT,1,29,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
STC,8,SW2572804,2016,NT,1,29,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
STC,8,SW2572805,2016,NT,1,29,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
STC,8,SW2572807,2016,NT,1,29,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
STC,8,SW2572808,2016,NT,1,29,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
STC,8,SW2572809,2016,NT,1,29,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
STC,8,SW2572810,2016,NT,1,29,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
STC,8,SW2572811,2016,NT,1,29,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
STC,8,SW2572812,2016,NT,1,29,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
STC,8,SW2572813,2016,NT,1,29,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
STC,8,SW2572814,2016,NT,1,29,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
STC,8,SW2572815,2016,NT,1,29,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
STC,8,SW2572816,2016,NT,1,29,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
STC,8,SW2572817,2016,NT,1,29,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
STC,8,SW2572818,2016,NT,1,29,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
STC,8,SW2572819,2016,NT,1,29,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
STC,8,SW2572820,2016,NT,1,29,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
STC,8,SW2572821,2016,NT,1,29,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
STC,8,SW2572822,2016,NT,1,29,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
STC,8,SW2572823,2016,NT,1,29,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
STC,8,SW2572824,2016,NT,1,29,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
STC,8,SW2572825,2016,NT,1,29,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
STC,8,SW2572828,2016,NT,1,29,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
STC,8,SW2572829,2016,NT,1,29,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
STC,8,SW2572830,2016,NT,1,29,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
STC,8,SW2572831,2016,NT,1,29,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
STC,8,SW2572832,2016,NT,1,29,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
STC,8,SW2572833,2016,NT,1,29,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
STC,8,SW2572834,2016,NT,1,17,S.W.H. - solar (deemed),AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
LGC,19254,WD00SA16,2016,SA,382704,419411,Wind,Snowtown Wind Farm Stage 2 Pty. Ltd.,38879,Pending creation fee payment
LGC,19254,WD00SA16,2016,SA,419412,419412,Wind,Snowtown Wind Farm Stage 2 Pty. Ltd.,38879,Pending creation fee payment
STC,5574,PVD2586154,2016,QLD,1,348,S.G.U. - solar (deemed),Solgen Energy Pty Ltd,13762,Pending audit
LGC,13460,WD00VC12,2016,VIC,8101,8700,Wind,Leonards Hill Wind Operations Pty Ltd,30938,Pending transfer
LGC,3255,SRPVNS34,2015,NSW,265,316,Solar,COzero Pty Ltd,10202,Pending transfer
LGC,19229,BEBGNS26,2016,NSW,311,359,Agricultural waste,COzero Pty Ltd,10202,Pending transfer
LGC,19229,BEBGNS26,2016,NSW,360,398,Agricultural waste,COzero Pty Ltd,10202,Pending transfer
LGC,19229,BEBGNS26,2016,NSW,399,478,Agricultural waste,COzero Pty Ltd,10202,Pending transfer
LGC,19229,BEBGNS27,2016,NSW,563,645,Agricultural waste,COzero Pty Ltd,10202,Pending transfer
LGC,19229,BEBGNS27,2016,NSW,736,828,Agricultural waste,COzero Pty Ltd,10202,Pending transfer
LGC,19229,BEBGNS27,2016,NSW,646,683,Agricultural waste,COzero Pty Ltd,10202,Pending transfer
STC,18454,PVD2586126,2016,VIC,1,92,S.G.U. - solar (deemed),Emerging Energy Solutions Group Pty Ltd,35465,Pending audit
STC,10673,PVD2586155,2016,VIC,1,88,S.G.U. - solar (deemed),Trade In Green Pty Ltd,25062,Pending audit
STC,20711,SW2586156,2016,NSW,1,28,S.W.H. - solar (deemed),Mid Coast Solar Pty Ltd,40595,Pending audit
LGC,227,WD00NS06,2015,NSW,345099,345099,Wind,Renewable Power Ventures Pty Ltd,1306,Pending audit
STC,18454,SW2586127,2016,QLD,1,29,S.W.H. - solar (deemed),Emerging Energy Solutions Group Pty Ltd,35465,Pending audit
LGC,36,WD00NS05,2011,NSW,103167,103666,Wind,Origin Energy Electricity Limited,578,Pending transfer
STC,20948,PVD2586157,2016,QLD,1,55,S.G.U. - solar (deemed),Solar Farmers Pty Ltd,40887,Pending audit
STC,20711,SW2586128,2016,NSW,1,15,S.W.H. - solar (deemed),Mid Coast Solar Pty Ltd,40595,Pending audit
STC,10673,PVD2586158,2016,VIC,1,88,S.G.U. - solar (deemed),Trade In Green Pty Ltd,25062,Pending audit
STC,18454,SW2586159,2016,QLD,1,29,S.W.H. - solar (deemed),Emerging Energy Solutions Group Pty Ltd,35465,Pending audit
STC,11416,PVD2586160,2016,QLD,1,125,S.G.U. - solar (deemed),Halcol Energy Pty Ltd.,28568,Pending audit
STC,18536,PVD2586129,2016,NSW,1,215,S.G.U. - solar (deemed),THE SOLAR WAREHOUSE PTY LTD,37226,Pending audit
LGC,3255,SRPVNS34,2015,NSW,265,316,Solar,Emerging Energy Solutions Group Pty Ltd,35465,Registered
LGC,19229,BEBGNS26,2016,NSW,311,359,Agricultural waste,Emerging Energy Solutions Group Pty Ltd,35465,Registered
LGC,19229,BEBGNS26,2016,NSW,360,398,Agricultural waste,Emerging Energy Solutions Group Pty Ltd,35465,Registered
LGC,19229,BEBGNS26,2016,NSW,399,478,Agricultural waste,Emerging Energy Solutions Group Pty Ltd,35465,Registered
LGC,19229,BEBGNS27,2016,NSW,563,645,Agricultural waste,Emerging Energy Solutions Group Pty Ltd,35465,Registered
LGC,19229,BEBGNS27,2016,NSW,736,828,Agricultural waste,Emerging Energy Solutions Group Pty Ltd,35465,Registered
LGC,19229,BEBGNS27,2016,NSW,646,683,Agricultural waste,Emerging Energy Solutions Group Pty Ltd,35465,Registered
STC,125,PVD2586161,2016,VIC,1,129,S.G.U. - solar (deemed),AGL Energy Services Pty Limited,949,Pending audit
LGC,955,WD00SA06,2015,SA,160988,161038,Wind,Mt Millar Wind Farm Pty Ltd,2439,Pending audit
LGC,20486,BEBMQL10,2016,QLD,1,3819,Bagasse,Wilmar Sugar Pty LTd,40394,Pending audit
STC,14071,PVD2586112,2016,VIC,1,83,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending audit
STC,14071,PVD2586173,2016,NSW,1,171,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending audit
STC,14071,PVD2586174,2016,VIC,1,78,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending audit
STC,14071,PVD2586175,2016,VIC,1,88,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending audit
STC,14071,PVD2586176,2016,VIC,1,83,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending audit
STC,14071,PVD2586177,2016,QLD,1,91,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending audit
STC,14071,PVD2586178,2016,WA,1,66,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending audit
STC,14071,PVD2586179,2016,QLD,1,273,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending audit
STC,14071,PVD2586180,2016,QLD,1,65,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending audit
STC,16086,PVD2586130,2016,SA,1,107,S.G.U. - solar (deemed),Powerark solar pty ltd,32905,Pending audit
LGC,20486,BEBMQL17,2016,QLD,1,42294,Bagasse,Wilmar Sugar Pty LTd,40394,Pending audit
LGC,20486,BEBMQL15,2016,QLD,45865,71615,Bagasse,Wilmar Sugar Pty LTd,40394,Pending audit
STC,12406,PVD2571185,2016,QLD,1,21,S.G.U. - solar (deemed),Sunelec Pty Ltd,30216,Registered
STC,16086,PVD2586131,2016,SA,1,411,S.G.U. - solar (deemed),Powerark solar pty ltd,32905,Pending audit
STC,20884,PVD2586162,2016,NT,1,106,S.G.U. - solar (deemed),Country Solar NT Pty Ltd,40618,Pending audit
LGC,20486,BEBMQL13,2016,QLD,124273,208442,Bagasse,Wilmar Sugar Pty LTd,40394,Pending audit
STC,21812,PVD2586132,2016,QLD,1,143,S.G.U. - solar (deemed),THINK GREEN SOLAR PTY LTD,41797,Pending audit
STC,16436,PVD2586163,2016,VIC,1,73,S.G.U. - solar (deemed),Sunbury Light and Power Pty Ltd,34290,Pending audit
STC,18818,SW2586193,2016,VIC,1,38,S.W.H. - solar (deemed),Ecovantage Pty Ltd,37845,Pending audit
LGC,20486,BEBMQL08,2016,QLD,1,1375,Bagasse,Wilmar Sugar Pty LTd,40394,Pending audit
STC,13726,PVD2560681,2016,NSW,1,43,S.G.U. - solar (deemed),G and A Martin Electrical Contractors Pty Ltd,12703,Registered
STC,13726,PVD2560684,2016,NSW,1,64,S.G.U. - solar (deemed),G and A Martin Electrical Contractors Pty Ltd,12703,Registered
STC,13726,PVD2560688,2016,NSW,1,64,S.G.U. - solar (deemed),G and A Martin Electrical Contractors Pty Ltd,12703,Registered
STC,17345,PVD2582850,2016,NSW,1,109,S.G.U. - solar (deemed),Carbon Neutral Energy Solutions Pty Ltd,29754,Registered
STC,11992,RC2586194,2016,ACT,13568664,13575163,Regulator created (deemed),Alinta Energy CEA Trading Pty Ltd,40464,Registered
STC,11731,SW2581447,2016,QLD,1,29,S.W.H. - solar (deemed),CMP and DCM Pty Ltd ATF JDP Trust T/A FRASER COAST SOLAR CENTRE,29137,Registered
STC,11731,SW2581560,2016,QLD,1,29,S.W.H. - solar (deemed),CMP and DCM Pty Ltd ATF JDP Trust T/A FRASER COAST SOLAR CENTRE,29137,Registered
STC,11731,SW2581568,2016,QLD,1,29,S.W.H. - solar (deemed),CMP and DCM Pty Ltd ATF JDP Trust T/A FRASER COAST SOLAR CENTRE,29137,Registered
STC,11731,SW2581788,2016,QLD,1,29,S.W.H. - solar (deemed),CMP and DCM Pty Ltd ATF JDP Trust T/A FRASER COAST SOLAR CENTRE,29137,Registered
STC,11731,SW2582056,2016,QLD,1,29,S.W.H. - solar (deemed),CMP and DCM Pty Ltd ATF JDP Trust T/A FRASER COAST SOLAR CENTRE,29137,Registered
STC,11888,PVD2582859,2016,QLD,1,105,S.G.U. - solar (deemed),CMP and DCM Pty Ltd ATF Solar Power Trust,29592,Registered
STC,11888,SW2563986,2016,QLD,1,29,S.W.H. - solar (deemed),CMP and DCM Pty Ltd ATF Solar Power Trust,29592,Registered
STC,11731,PVD2582797,2016,QLD,1,42,S.G.U. - solar (deemed),CMP and DCM Pty Ltd ATF JDP Trust T/A FRASER COAST SOLAR CENTRE,29137,Registered
STC,11731,PVD2582851,2016,QLD,1,52,S.G.U. - solar (deemed),CMP and DCM Pty Ltd ATF JDP Trust T/A FRASER COAST SOLAR CENTRE,29137,Registered
STC,11731,PVD2582857,2016,QLD,1,74,S.G.U. - solar (deemed),CMP and DCM Pty Ltd ATF JDP Trust T/A FRASER COAST SOLAR CENTRE,29137,Registered
STC,11731,SW2582765,2016,QLD,1,29,S.W.H. - solar (deemed),CMP and DCM Pty Ltd ATF JDP Trust T/A FRASER COAST SOLAR CENTRE,29137,Registered
STC,11731,SW2582964,2016,QLD,1,29,S.W.H. - solar (deemed),CMP and DCM Pty Ltd ATF JDP Trust T/A FRASER COAST SOLAR CENTRE,29137,Registered
STC,11888,PVD2581309,2016,QLD,1,63,S.G.U. - solar (deemed),CMP and DCM Pty Ltd ATF Solar Power Trust,29592,Registered
STC,11888,PVD2581354,2016,QLD,1,74,S.G.U. - solar (deemed),CMP and DCM Pty Ltd ATF Solar Power Trust,29592,Registered
STC,11888,PVD2581375,2016,QLD,1,95,S.G.U. - solar (deemed),CMP and DCM Pty Ltd ATF Solar Power Trust,29592,Registered
STC,11888,SW2581351,2016,QLD,1,29,S.W.H. - solar (deemed),CMP and DCM Pty Ltd ATF Solar Power Trust,29592,Registered
STC,11888,SW2582070,2016,QLD,1,29,S.W.H. - solar (deemed),CMP and DCM Pty Ltd ATF Solar Power Trust,29592,Registered
STC,19148,PVD2582714,2016,NSW,1,431,S.G.U. - solar (deemed),Eco Solar Works Pty Ltd,38672,Registered
STC,19519,PVD2557833,2016,ACT,1,75,S.G.U. - solar (deemed),ICON RETAIL INVESTMENTS LIMITED AND AGL ACT RETAIL INVESTMENTS PTY LTD,956,Registered
STC,19519,PVD2572672,2016,ACT,1,107,S.G.U. - solar (deemed),ICON RETAIL INVESTMENTS LIMITED AND AGL ACT RETAIL INVESTMENTS PTY LTD,956,Registered
STC,19519,PVD2573101,2016,ACT,1,107,S.G.U. - solar (deemed),ICON RETAIL INVESTMENTS LIMITED AND AGL ACT RETAIL INVESTMENTS PTY LTD,956,Registered
STC,19519,PVD2573102,2016,ACT,1,107,S.G.U. - solar (deemed),ICON RETAIL INVESTMENTS LIMITED AND AGL ACT RETAIL INVESTMENTS PTY LTD,956,Registered
STC,19519,PVD2573106,2016,ACT,1,107,S.G.U. - solar (deemed),ICON RETAIL INVESTMENTS LIMITED AND AGL ACT RETAIL INVESTMENTS PTY LTD,956,Registered
LGC,7753,WD00SA13,2016,SA,230135,260079,Wind,Waterloo Wind Farm Pty Ltd,20302,Registered
LGC,39,HY00VC08,2016,VIC,86337,107727,Hydro,AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
LGC,39,SRPVNS36,2016,NSW,85462,98186,Solar,AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
LGC,39,WD00SA08,2016,SA,227307,254589,Wind,AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
LGC,39,WD00SA10,2016,SA,174950,195930,Wind,AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
LGC,39,WD00SA15,2016,SA,313322,347390,Wind,AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
LGC,39,SRPVNS31,2016,NSW,145233,166421,Solar,AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
LGC,39,WD00VC13,2016,VIC,142557,163604,Wind,AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
LGC,39,WD00SA14,2016,SA,102108,115303,Wind,AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
LGC,39,HY00VC01,2016,VIC,1,18168,Hydro,AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
LGC,39,HYMINS01,2016,NSW,1680,2819,Hydro,AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
LGC,39,HY00VC03,2016,VIC,4930,30345,Hydro,AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
LGC,39,HY00VC04,2016,VIC,1,4774,Hydro,AGL HP1 Pty Limited, AGL HP2 Pty Limited and AGL HP3 Pty Limited,584,Registered
LGC,19739,WD00VC14,2016,VIC,740415,826701,Wind,AGL HP2 Pty Limited,39559,Registered
STC,16086,PVD2586164,2016,VIC,1,73,S.G.U. - solar (deemed),Powerark solar pty ltd,32905,Pending audit
STC,16086,PVD2586165,2016,VIC,1,90,S.G.U. - solar (deemed),Powerark solar pty ltd,32905,Pending audit
STC,16086,PVD2586166,2016,VIC,1,90,S.G.U. - solar (deemed),Powerark solar pty ltd,32905,Pending audit
LGC,20486,BEBMQL12,2016,QLD,1,7040,Bagasse,Wilmar Sugar Pty LTd,40394,Pending audit
LGC,20486,BEBMQL06,2016,QLD,1,11525,Bagasse,Wilmar Sugar Pty LTd,40394,Pending audit
STC,5574,PVD2586181,2016,QLD,1,318,S.G.U. - solar (deemed),Solgen Energy Pty Ltd,13762,Pending audit
STC,11945,PVD2586195,2016,VIC,1,122,S.G.U. - solar (deemed),YHI Power Pty Ltd,14502,Pending audit
STC,11945,PVD2586196,2016,VIC,1,113,S.G.U. - solar (deemed),YHI Power Pty Ltd,14502,Pending audit
STC,11802,PVD2586167,2016,SA,1,64,S.G.U. - solar (deemed),ZEN Technologies (Power and Energy) Pty Ltd,29161,Pending audit
STC,20948,PVD2586197,2016,QLD,1,36,S.G.U. - solar (deemed),Solar Farmers Pty Ltd,40887,Pending audit
STC,2552,SW2586198,2016,NSW,1,35,S.W.H. - solar (deemed),Green Energy Trading Pty Ltd,8020,Pending audit
STC,17406,PVD2573331,2016,QLD,1,124,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2576479,2016,QLD,1,106,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2576481,2016,QLD,1,107,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2576482,2016,QLD,1,123,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2576483,2016,QLD,1,107,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2576484,2016,QLD,1,123,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2576485,2016,QLD,1,123,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2576486,2016,QLD,1,123,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2576488,2016,SA,1,123,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2576489,2016,SA,1,123,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2576490,2016,SA,1,106,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2576496,2016,VIC,1,79,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2576498,2016,VIC,1,43,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2576499,2016,VIC,1,36,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2576500,2016,VIC,1,76,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2576501,2016,VIC,1,91,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2576502,2016,VIC,1,57,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2576518,2016,TAS,1,55,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2576519,2016,TAS,1,92,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2576520,2016,TAS,1,106,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2576572,2016,WA,1,107,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2576593,2016,WA,1,123,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2576594,2016,WA,1,89,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2576595,2016,WA,1,106,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2576596,2016,WA,1,64,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2577348,2016,VIC,1,55,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2577349,2016,VIC,1,67,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2577350,2016,VIC,1,110,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2577351,2016,VIC,1,106,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2577352,2016,VIC,1,91,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2577385,2016,NSW,1,111,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2577393,2016,VIC,1,57,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2577394,2016,VIC,1,106,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2577396,2016,QLD,1,89,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2577397,2016,QLD,1,100,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2577398,2016,QLD,1,123,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2577399,2016,QLD,1,111,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2577400,2016,QLD,1,111,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2577401,2016,QLD,1,111,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2577402,2016,QLD,1,123,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2577403,2016,QLD,1,108,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2577404,2016,QLD,1,123,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2577405,2016,QLD,1,123,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2577409,2016,SA,1,123,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2577410,2016,SA,1,123,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
