certificateType,registeredPersonNumber,accreditationCode,generationYear,generationState,startSerialNumber,endSerialNumber,fuelSource,ownerAccount,ownerAccountId,status,certificateQuantity
STC,11436,PVD2536113,2016,QLD,1,310,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2558045,2016,QLD,1,126,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2559918,2016,VIC,1,88,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2563915,2016,QLD,1,124,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2564155,2016,VIC,1,31,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2564661,2016,QLD,1,114,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2564825,2016,QLD,1,67,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2564826,2016,QLD,1,51,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2565614,2016,TAS,1,26,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2565615,2016,QLD,1,82,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2572224,2016,VIC,1,87,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2573215,2016,VIC,1,79,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2573216,2016,VIC,1,88,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2573217,2016,QLD,1,114,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2573218,2016,VIC,1,53,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2573219,2016,QLD,1,114,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2573220,2016,VIC,1,88,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2573221,2016,QLD,1,114,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2573222,2016,VIC,1,53,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2573223,2016,TAS,1,97,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2573230,2016,VIC,1,217,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2573231,2016,VIC,1,97,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2573232,2016,VIC,1,81,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2573233,2016,QLD,1,114,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2573234,2016,QLD,1,103,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2573236,2016,QLD,1,114,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2573237,2016,QLD,1,124,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2573385,2016,VIC,1,79,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2573386,2016,VIC,1,71,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2573387,2016,QLD,1,124,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2572223,2016,VIC,44,88,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2574033,2016,QLD,1,114,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2574034,2016,VIC,1,88,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2574035,2016,QLD,1,114,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2574036,2016,VIC,1,53,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2574037,2016,QLD,1,114,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2574038,2016,QLD,1,108,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2574039,2016,QLD,1,114,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2574040,2016,QLD,1,114,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2574041,2016,QLD,1,62,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2574351,2016,TAS,1,66,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2574364,2016,VIC,1,79,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2574365,2016,VIC,1,79,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2574366,2016,QLD,1,124,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2574367,2016,VIC,1,79,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2574368,2016,VIC,1,79,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2574369,2016,VIC,1,88,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2574370,2016,QLD,1,114,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2574371,2016,VIC,1,92,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2574372,2016,QLD,1,114,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2574352,2016,QLD,1,114,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11436,PVD2574393,2016,VIC,1,16,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,13577,PVD2577925,2016,QLD,1,129,S.G.U. - solar (deemed),Australian Green Power Company Pty Ltd,27204,Pending audit,1
STC,10894,SW2577926,2016,WA,1,37,S.W.H. - solar (deemed),Solargain PV Pty Ltd,25782,Pending audit,1
STC,10894,SW2577927,2016,WA,1,25,S.W.H. - solar (deemed),Solargain PV Pty Ltd,25782,Pending audit,1
STC,10894,SW2577928,2016,WA,1,37,S.W.H. - solar (deemed),Solargain PV Pty Ltd,25782,Pending audit,1
STC,10894,SW2577929,2016,WA,1,29,S.W.H. - air source heat pump (deemed),Solargain PV Pty Ltd,25782,Pending audit,1
STC,10894,SW2577930,2016,WA,1,35,S.W.H. - solar (deemed),Solargain PV Pty Ltd,25782,Pending audit,1
STC,10894,SW2577931,2016,WA,1,35,S.W.H. - solar (deemed),Solargain PV Pty Ltd,25782,Pending audit,1
STC,10894,SW2577932,2016,WA,1,25,S.W.H. - solar (deemed),Solargain PV Pty Ltd,25782,Pending audit,1
STC,10894,SW2577933,2016,WA,1,37,S.W.H. - solar (deemed),Solargain PV Pty Ltd,25782,Pending audit,1
STC,10894,SW2577934,2016,WA,1,37,S.W.H. - solar (deemed),Solargain PV Pty Ltd,25782,Pending audit,1
STC,10894,SW2577935,2016,WA,1,37,S.W.H. - solar (deemed),Solargain PV Pty Ltd,25782,Pending audit,1
STC,10894,SW2577882,2016,QLD,1,37,S.W.H. - solar (deemed),Solargain PV Pty Ltd,25782,Pending audit,1
STC,10894,SW2577883,2016,QLD,1,37,S.W.H. - solar (deemed),Solargain PV Pty Ltd,25782,Pending audit,1
STC,10894,SW2577884,2016,VIC,1,37,S.W.H. - solar (deemed),Solargain PV Pty Ltd,25782,Pending audit,1
STC,10894,SW2577885,2016,WA,1,41,S.W.H. - solar (deemed),Solargain PV Pty Ltd,25782,Pending audit,1
STC,10894,SW2577886,2016,WA,1,25,S.W.H. - solar (deemed),Solargain PV Pty Ltd,25782,Pending audit,1
STC,12939,PVD2577887,2016,NSW,1,84,S.G.U. - solar (deemed),Anthony Roberts Holdings Pty Ltd T/A STC Trading Australia,30826,Pending audit,1
STC,10673,SW2577868,2016,QLD,1,30,S.W.H. - solar (deemed),Trade In Green Pty Ltd,25062,Pending audit,1
STC,17934,PVD2577869,2016,NSW,1,42,S.G.U. - solar (deemed),HANTTON RENEWABLE ENERGY AUSTRALIA PTY LTD,36205,Pending audit,1
STC,18367,PVD2575179,2016,TAS,1,36,S.G.U. - solar (deemed),INTEGRA Energy Group Pty Ltd,31167,Registered,1
STC,18367,PVD2575232,2016,VIC,1,64,S.G.U. - solar (deemed),INTEGRA Energy Group Pty Ltd,31167,Registered,1
STC,18367,PVD2575238,2016,VIC,1,92,S.G.U. - solar (deemed),INTEGRA Energy Group Pty Ltd,31167,Registered,1
STC,18367,PVD2575533,2016,VIC,1,55,S.G.U. - solar (deemed),INTEGRA Energy Group Pty Ltd,31167,Registered,1
LGC,14,HY00TA13,2013,TAS,34891,34934,Hydro,IPM Australia Limited,19082,Registered,1
LGC,158,HYMIVC08,2014,VIC,1711,1746,Hydro,IPM Australia Limited,19082,Registered,1
LGC,158,HYMIVC08,2014,VIC,1747,1875,Hydro,IPM Australia Limited,19082,Registered,1
LGC,17924,WCMGQL01,2014,QLD,10341,10346,Waste coal mine gas,IPM Australia Limited,19082,Registered,1
LGC,14,HY00TA06,2013,TAS,182442,182466,Hydro,IPM Australia Limited,19082,Registered,1
LGC,16989,BEBGQL19,2014,QLD,4408,4460,Landfill gas,IPM Australia Limited,19082,Registered,1
LGC,14,HY00TA06,2013,TAS,174991,175111,Hydro,IPM Australia Limited,19082,Registered,1
LGC,49,BEBGNS13,2014,NSW,24853,24907,Landfill gas,IPM Australia Limited,19082,Registered,1
LGC,19392,BEBMNS07,2013,NSW,91376,91671,Bagasse,IPM Australia Limited,19082,Registered,1
LGC,17932,WCMGNS02,2013,NSW,23550,23577,Waste coal mine gas,IPM Australia Limited,19082,Registered,1
LGC,14,HY00TA06,2013,TAS,182389,182414,Hydro,IPM Australia Limited,19082,Registered,1
LGC,49,BEBGQL20,2014,QLD,3841,4459,Landfill gas,IPM Australia Limited,19082,Registered,1
LGC,49,BEBGQL20,2014,QLD,4460,4476,Landfill gas,IPM Australia Limited,19082,Registered,1
LGC,16989,BEBGQL19,2014,QLD,3605,4000,Landfill gas,IPM Australia Limited,19082,Registered,1
LGC,16989,BEBGQL19,2014,QLD,3534,3587,Landfill gas,IPM Australia Limited,19082,Registered,1
LGC,16989,BEBGQL19,2014,QLD,3588,3604,Landfill gas,IPM Australia Limited,19082,Registered,1
LGC,49,BEBGWA10,2014,WA,3180,3537,Landfill gas,IPM Australia Limited,19082,Registered,1
LGC,49,BEBGWA10,2014,WA,3109,3162,Landfill gas,IPM Australia Limited,19082,Registered,1
LGC,49,BEBGWA10,2014,WA,3163,3179,Landfill gas,IPM Australia Limited,19082,Registered,1
LGC,14,HY00TA01,2013,TAS,1085268,1085301,Hydro,IPM Australia Limited,19082,Registered,1
LGC,14,HY00TA01,2013,TAS,1085481,1085526,Hydro,IPM Australia Limited,19082,Registered,1
LGC,14,HY00TA06,2013,TAS,133467,133474,Hydro,IPM Australia Limited,19082,Registered,1
LGC,14,HY00TA01,2013,TAS,1160595,1160674,Hydro,IPM Australia Limited,19082,Registered,1
LGC,17932,WCMGNS02,2013,NSW,24840,25400,Waste coal mine gas,IPM Australia Limited,19082,Registered,1
LGC,17924,WCMGQL01,2014,QLD,738,746,Waste coal mine gas,IPM Australia Limited,19082,Registered,1
LGC,17924,WCMGQL01,2014,QLD,9858,9903,Waste coal mine gas,IPM Australia Limited,19082,Registered,1
LGC,17924,WCMGQL01,2014,QLD,55507,55666,Waste coal mine gas,IPM Australia Limited,19082,Registered,1
LGC,17924,WCMGQL01,2014,QLD,55667,55700,Waste coal mine gas,IPM Australia Limited,19082,Registered,1
LGC,17924,WCMGQL01,2014,QLD,65973,66111,Waste coal mine gas,IPM Australia Limited,19082,Registered,1
LGC,17944,WCMGQL02,2014,QLD,128393,128438,Waste coal mine gas,IPM Australia Limited,19082,Registered,1
LGC,14,HY00TA06,2013,TAS,226770,227269,Hydro,IPM Australia Limited,19082,Registered,1
LGC,19392,BEBMNS07,2013,NSW,92075,92122,Bagasse,IPM Australia Limited,19082,Registered,1
LGC,17944,WCMGQL02,2014,QLD,68763,68878,Waste coal mine gas,IPM Australia Limited,19082,Registered,1
LGC,14,HY00TA06,2013,TAS,181039,181062,Hydro,IPM Australia Limited,19082,Registered,1
LGC,506,BEBGVC09,2016,VIC,396,483,Agricultural waste,IPM Australia Limited,19082,Registered,1
LGC,19392,BEBMNS06,2016,NSW,25714,25765,Energy crops,IPM Australia Limited,19082,Registered,1
LGC,158,HYMIVC10,2015,VIC,292,1608,Hydro,IPM Australia Limited,19082,Registered,1
LGC,19392,BEBMNS06,2015,NSW,97124,97980,Energy crops,IPM Australia Limited,19082,Registered,1
LGC,14,HY00TA01,2014,TAS,57767,58242,Hydro,IPM Australia Limited,19082,Registered,1
LGC,19392,BEBMNS07,2014,NSW,62614,65461,Bagasse,IPM Australia Limited,19082,Registered,1
LGC,95,BEBGNS08,2015,NSW,3079,3117,Sewage gas and biomass-based components of sewage,IPM Australia Limited,19082,Registered,1
LGC,506,BEBGVC09,2016,VIC,484,569,Agricultural waste,IPM Australia Limited,19082,Registered,1
LGC,14,HY00TA06,2014,TAS,362985,367777,Hydro,IPM Australia Limited,19082,Registered,1
LGC,40,BEBMQL05,2014,QLD,11288,14194,Bagasse,IPM Australia Limited,19082,Registered,1
LGC,37,BEBGVC05,2015,VIC,30409,31461,Sewage gas and biomass-based components of sewage,IPM Australia Limited,19082,Registered,1
LGC,49,BEBGVC11,2016,VIC,4359,6025,Landfill gas,IPM Australia Limited,19082,Registered,1
LGC,506,BEBGVC09,2016,VIC,570,633,Agricultural waste,IPM Australia Limited,19082,Registered,1
LGC,14,HY00TA06,2014,TAS,349911,350349,Hydro,IPM Australia Limited,19082,Registered,1
LGC,14,HY00TA02,2013,TAS,53339,54450,Hydro,IPM Australia Limited,19082,Registered,1
STC,19637,PVD2577870,2016,VIC,1,71,S.G.U. - solar (deemed),Simply Energy Solutions Pty Ltd,39367,Pending audit,1
LGC,14,HY00TA13,2013,TAS,34891,34934,Hydro,IPM Australia Limited,19082,Pending transfer,1
LGC,158,HYMIVC08,2014,VIC,1711,1746,Hydro,IPM Australia Limited,19082,Pending transfer,1
LGC,158,HYMIVC08,2014,VIC,1747,1875,Hydro,IPM Australia Limited,19082,Pending transfer,1
LGC,17924,WCMGQL01,2014,QLD,10341,10346,Waste coal mine gas,IPM Australia Limited,19082,Pending transfer,1
LGC,14,HY00TA06,2013,TAS,182442,182466,Hydro,IPM Australia Limited,19082,Pending transfer,1
LGC,16989,BEBGQL19,2014,QLD,4408,4460,Landfill gas,IPM Australia Limited,19082,Pending transfer,1
LGC,14,HY00TA06,2013,TAS,174991,175111,Hydro,IPM Australia Limited,19082,Pending transfer,1
LGC,49,BEBGNS13,2014,NSW,24853,24907,Landfill gas,IPM Australia Limited,19082,Pending transfer,1
LGC,19392,BEBMNS07,2013,NSW,91376,91671,Bagasse,IPM Australia Limited,19082,Pending transfer,1
LGC,17932,WCMGNS02,2013,NSW,23550,23577,Waste coal mine gas,IPM Australia Limited,19082,Pending transfer,1
LGC,14,HY00TA06,2013,TAS,182389,182414,Hydro,IPM Australia Limited,19082,Pending transfer,1
LGC,49,BEBGQL20,2014,QLD,3841,4459,Landfill gas,IPM Australia Limited,19082,Pending transfer,1
LGC,49,BEBGQL20,2014,QLD,4460,4476,Landfill gas,IPM Australia Limited,19082,Pending transfer,1
LGC,16989,BEBGQL19,2014,QLD,3605,4000,Landfill gas,IPM Australia Limited,19082,Pending transfer,1
LGC,16989,BEBGQL19,2014,QLD,3534,3587,Landfill gas,IPM Australia Limited,19082,Pending transfer,1
LGC,16989,BEBGQL19,2014,QLD,3588,3604,Landfill gas,IPM Australia Limited,19082,Pending transfer,1
LGC,49,BEBGWA10,2014,WA,3180,3537,Landfill gas,IPM Australia Limited,19082,Pending transfer,1
LGC,49,BEBGWA10,2014,WA,3109,3162,Landfill gas,IPM Australia Limited,19082,Pending transfer,1
LGC,49,BEBGWA10,2014,WA,3163,3179,Landfill gas,IPM Australia Limited,19082,Pending transfer,1
LGC,14,HY00TA01,2013,TAS,1085268,1085301,Hydro,IPM Australia Limited,19082,Pending transfer,1
LGC,14,HY00TA01,2013,TAS,1085481,1085526,Hydro,IPM Australia Limited,19082,Pending transfer,1
LGC,14,HY00TA06,2013,TAS,133467,133474,Hydro,IPM Australia Limited,19082,Pending transfer,1
LGC,14,HY00TA01,2013,TAS,1160595,1160674,Hydro,IPM Australia Limited,19082,Pending transfer,1
LGC,17932,WCMGNS02,2013,NSW,24840,25400,Waste coal mine gas,IPM Australia Limited,19082,Pending transfer,1
LGC,17924,WCMGQL01,2014,QLD,738,746,Waste coal mine gas,IPM Australia Limited,19082,Pending transfer,1
LGC,17924,WCMGQL01,2014,QLD,9858,9903,Waste coal mine gas,IPM Australia Limited,19082,Pending transfer,1
LGC,17924,WCMGQL01,2014,QLD,55507,55666,Waste coal mine gas,IPM Australia Limited,19082,Pending transfer,1
LGC,17924,WCMGQL01,2014,QLD,55667,55700,Waste coal mine gas,IPM Australia Limited,19082,Pending transfer,1
LGC,17924,WCMGQL01,2014,QLD,65973,66111,Waste coal mine gas,IPM Australia Limited,19082,Pending transfer,1
LGC,17944,WCMGQL02,2014,QLD,128393,128438,Waste coal mine gas,IPM Australia Limited,19082,Pending transfer,1
LGC,14,HY00TA06,2013,TAS,226770,227269,Hydro,IPM Australia Limited,19082,Pending transfer,1
LGC,19392,BEBMNS07,2013,NSW,92075,92122,Bagasse,IPM Australia Limited,19082,Pending transfer,1
LGC,17944,WCMGQL02,2014,QLD,68763,68878,Waste coal mine gas,IPM Australia Limited,19082,Pending transfer,1
LGC,14,HY00TA06,2013,TAS,181039,181062,Hydro,IPM Australia Limited,19082,Pending transfer,1
LGC,506,BEBGVC09,2016,VIC,396,483,Agricultural waste,IPM Australia Limited,19082,Pending transfer,1
LGC,19392,BEBMNS06,2016,NSW,25714,25765,Energy crops,IPM Australia Limited,19082,Pending transfer,1
LGC,158,HYMIVC10,2015,VIC,292,1608,Hydro,IPM Australia Limited,19082,Pending transfer,1
LGC,19392,BEBMNS06,2015,NSW,97124,97980,Energy crops,IPM Australia Limited,19082,Pending transfer,1
LGC,14,HY00TA01,2014,TAS,57767,58242,Hydro,IPM Australia Limited,19082,Pending transfer,1
LGC,19392,BEBMNS07,2014,NSW,62614,65461,Bagasse,IPM Australia Limited,19082,Pending transfer,1
LGC,95,BEBGNS08,2015,NSW,3079,3117,Sewage gas and biomass-based components of sewage,IPM Australia Limited,19082,Pending transfer,1
LGC,506,BEBGVC09,2016,VIC,484,569,Agricultural waste,IPM Australia Limited,19082,Pending transfer,1
LGC,14,HY00TA06,2014,TAS,362985,367777,Hydro,IPM Australia Limited,19082,Pending transfer,1
LGC,40,BEBMQL05,2014,QLD,11288,14194,Bagasse,IPM Australia Limited,19082,Pending transfer,1
LGC,37,BEBGVC05,2015,VIC,30409,31461,Sewage gas and biomass-based components of sewage,IPM Australia Limited,19082,Pending transfer,1
LGC,49,BEBGVC11,2016,VIC,4359,6025,Landfill gas,IPM Australia Limited,19082,Pending transfer,1
LGC,506,BEBGVC09,2016,VIC,570,633,Agricultural waste,IPM Australia Limited,19082,Pending transfer,1
LGC,14,HY00TA06,2014,TAS,349911,350349,Hydro,IPM Australia Limited,19082,Pending transfer,1
LGC,14,HY00TA02,2013,TAS,53339,54450,Hydro,IPM Australia Limited,19082,Pending transfer,1
STC,19047,PVD2560507,2016,VIC,1,277,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2560508,2016,WA,1,31,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2560509,2016,VIC,1,56,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2561414,2016,VIC,1,92,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2561415,2016,VIC,1,47,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2561416,2016,VIC,1,92,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2561417,2016,VIC,1,64,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2561609,2016,WA,1,424,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2561711,2016,VIC,1,129,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2561712,2016,WA,1,107,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2561733,2016,WA,1,107,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2561735,2016,NSW,1,118,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2541527,2016,QLD,1,126,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2541552,2016,VIC,1,65,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2541598,2016,VIC,1,143,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2561672,2016,WA,1,74,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2562348,2016,QLD,1,124,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2562349,2016,VIC,1,70,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2546671,2016,WA,1,107,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2553087,2016,WA,1,62,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2563196,2016,VIC,1,28,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2564027,2016,VIC,1,87,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2559543,2016,WA,1,107,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2559969,2016,NSW,1,97,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2561608,2016,NSW,1,98,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2560503,2016,NSW,1,72,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2549807,2016,QLD,1,84,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2549810,2016,QLD,1,126,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2549840,2016,WA,1,95,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2550438,2016,WA,1,64,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2551235,2016,VIC,1,36,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2551259,2016,VIC,1,90,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2565730,2016,VIC,1,258,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2565731,2016,VIC,1,237,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2565732,2016,VIC,1,81,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2565736,2016,WA,1,123,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2565737,2016,NSW,1,107,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2565738,2016,WA,1,109,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2567115,2016,VIC,1,126,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2549835,2016,VIC,1,526,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2550174,2016,VIC,1,81,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2551240,2016,WA,1,74,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2551246,2016,WA,1,44,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2551248,2016,NSW,1,107,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2551255,2016,QLD,1,126,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2551258,2016,NSW,1,32,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2551398,2016,WA,1,80,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2553334,2016,SA,1,112,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2553342,2016,VIC,1,72,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2553343,2016,VIC,1,90,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2553349,2016,SA,1,107,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2549839,2015,WA,1,63,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
